item-name	item-description	listing-id	seller-sku	price	quantity	open-date	image-url	item-is-marketplace	product-id-type	zshop-shipping-fee	item-note	item-condition	zshop-category1	zshop-browse-path	zshop-storefront-feature	asin1	asin2	asin3	will-ship-internationally	expedited-shipping	zshop-boldface	product-id	bid-for-featured-placement	add-delete	pending-quantity	fulfillment-channel	merchant-shipping-group	status	Minimum order quantity	Sell remainder
Merkur 20.011 Rasoio, Nero Cromo	Material<p>Der Kopf des Hobels wird im Zinkdruckgussverfahren gefertigt, da so sehr exakte Fertigungstoleranzen und komplexe Formen möglich sind. Das Griffstück besteht aus schwarz eloxiertem Aluminium und Messing, sodass der Rasierer nicht nur über eine besondere Optik verfügt, sondern auch vortrefflich in der Hand liegt. Die galvanische Beschichtung schützt ihn vor Korrosion und rundet das Design ab.</p>Klingenbeschreibung<p>Ein Rasierhobel mit geschlossenem Kamm ist der Alleskönner rund um die klassische Nassrasur. Intuitiv wirst du den richtigen Anstellwinkel deines Hobels erfühlen und sofort beste Rasurergebnisse bewundern können. Der großzügige Klingenspalt ermöglicht hohen Seifendurchfluss und schützt dadurch den Rasierkopf vor der Verstopfung mit abgeschnittenen Haaren oder Schaumresten.</p>	0405YQCXZ9J	9020011	42.9	14	05/04/2021 16:57:54 MEST		y	4			11				B005DSGUEO						4045284012772			0	DEFAULT	Modello Amazon predefinito	Active		
MERKUR Rasierset 2081	Beschreibung<p>Zu einem echten Hingucker in deinem Badezimmer wird dieses Rasierset durch den hochglanz-verchromten Rasierständer. Hier ist der MERKUR 20C immer bestens aufgeräumt. Auch den mitgelieferten Rasierpinsel kannst du daran zum Trocknen aufhängen. Eine passende Klinge für den Rasierhobel ist ebenfalls im Set enthalten, damit du gleich loslegen kannst!</p>Lieferumfang<p>Rasierhobel / Rasierpinselständer glanzverchromt <br> Rasierhobel MERKUR 20C <br> Rasierpinsel <br> MERKUR SUPER Klinge</p>	0405YQAZXWY	902081001	199	1	05/04/2021 16:56:30 MEST		y	4			11				B00755JT5U						4045284012819			0	DEFAULT	Modello Amazon predefinito	Active		
Merkur 23.001, Rasoio manuale con manico lungo, design cromato	Material<p>Der Kopf des Hobels wird im Zinkdruckgussverfahren gefertigt, da so sehr exakte Fertigungstoleranzen und komplexe Formen möglich sind. Um für eine angenehme Gewichtsverteilung zu sorgen, verwenden wir beim Griffstück ausschließlich Messing. Das Chromfinish schützt den Rasierer vor Korrosion und unterstreicht das hochwertige Design.</p>Klingenbeschreibung<p>Ein Rasierhobel mit geschlossenem Kamm ist der Alleskönner rund um die klassische Nassrasur. Intuitiv wirst du den richtigen Anstellwinkel deines Hobels erfühlen und sofort beste Rasurergebnisse bewundern können. Der großzügige Klingenspalt ermöglicht hohen Seifendurchfluss und schützt dadurch den Rasierkopf vor der Verstopfung mit abgeschnittenen Haaren oder Schaumresten.</p>	0405YQ8B14P	9023001	33.9	4	05/04/2021 17:23:35 MEST		y	4			11				B00374F5CY						4045284011096			0	DEFAULT	Modello Amazon predefinito	Active		
MERKUR 23 black	Material<p>Der Kopf des Hobels wird im Zinkdruckgussverfahren gefertigt, da so sehr exakte Fertigungstoleranzen und komplexe Formen möglich sind. Um für eine angenehme Gewichtsverteilung zu sorgen, verwenden wir beim Griffstück ausschließlich Messing. Die galvanische Beschichtung ergänzen wir noch mit einer edlen, schwarzen PVD Behandlung.</p>Klingenbeschreibung<p>Ein Rasierhobel mit geschlossenem Kamm ist der Alleskönner rund um die klassische Nassrasur. Intuitiv wirst du den richtigen Anstellwinkel deines Hobels erfühlen und sofort beste Rasurergebnisse bewundern können. Der großzügige Klingenspalt ermöglicht hohen Seifendurchfluss und schützt dadurch den Rasierkopf vor der Verstopfung mit abgeschnittenen Haaren oder Schaumresten.</p>	0405YQ3NLZR	9023011	59	14	05/04/2021 16:55:46 MEST		y	4			11				B07V4N8VP3						4045284032008			0	DEFAULT	Modello Amazon predefinito	Active		
MERKUR Rasierer 24C	Material<p>Der Kopf des Hobels wird im Zinkdruckgussverfahren gefertigt, da so sehr exakte Fertigungstoleranzen und komplexe Formen möglich sind. Um für eine angenehme Gewichtsverteilung zu sorgen, verwenden wir beim Griffstück ausschließlich Messing. Das Chromfinish schützt den Rasierer vor Korrosion und unterstreicht das hochwertige Design.</p>Klingenbeschreibung<p>Ein Rasierhobel mit geschlossenem Kamm ist der Alleskönner rund um die klassische Nassrasur. Intuitiv wirst du den richtigen Anstellwinkel deines Hobels erfühlen und sofort beste Rasurergebnisse bewundern können. Der großzügige Klingenspalt ermöglicht hohen Seifendurchfluss und schützt dadurch den Rasierkopf vor der Verstopfung mit abgeschnittenen Haaren oder Schaumresten.</p>	0405YQAQ4CY	9024001	34.9	3	05/04/2021 16:55:34 MEST		y	4			11				B07RQSQNMP						4045284032015			0	DEFAULT	Modello Amazon predefinito	Active		
MERKUR Rasierer 24G	Material<p>Der Kopf des Hobels wird im Zinkdruckgussverfahren gefertigt, da so sehr exakte Fertigungstoleranzen und komplexe Formen möglich sind. Um für eine angenehme Gewichtsverteilung zu sorgen, verwenden wir beim Griffstück ausschließlich Messing. Das Chromfinish schützt den Rasierer vor Korrosion und unterstreicht das hochwertige Design.</p>Klingenbeschreibung<p>Ein Rasierhobel mit geschlossenem Kamm ist der Alleskönner rund um die klassische Nassrasur. Intuitiv wirst du den richtigen Anstellwinkel deines Hobels erfühlen und sofort beste Rasurergebnisse bewundern können. Der großzügige Klingenspalt ermöglicht hohen Seifendurchfluss und schützt dadurch den Rasierkopf vor der Verstopfung mit abgeschnittenen Haaren oder Schaumresten.</p>	0401YJ5HIL1	9024003	57.9	5	01/04/2021 13:53:43 MEST		y	4			11				B0851LHYPV						4045284032039			0	DEFAULT	Modello Amazon predefinito	Active		
9025001 Merkur - Rasoio con pettine (manico lungo), design cromato	Material<p>Der Kopf des Hobels wird im Zinkdruckgussverfahren gefertigt, da so sehr exakte Fertigungstoleranzen und komplexe Formen möglich sind. Um für eine angenehme Gewichtsverteilung zu sorgen, verwenden wir beim Griffstück ausschließlich Messing. Das Chromfinish schützt den Rasierer vor Korrosion und unterstreicht das hochwertige Design.</p>Klingenbeschreibung<p>Bei dieser Konstruktion liegt die Rasierklinge direkt auf dem offenen Zahnkamm auf. Die grobe Zahnung leitet der Klinge den Weg und fixiert sie sicher am Rasierkopf. Gerade bei langen Haaren oder einem besonders hohen und starken Bartwuchs ist eine solche Bauart von Vorteil, da der Kopf kaum von abgeschnittenen Haaren oder Seifenresten verstopft werden kann.</p>	0405YQ7VC20	9025001	34.9	11	05/04/2021 16:54:50 MEST		y	4			11				B004VBISXU						4045284011102			0	DEFAULT	Modello Amazon predefinito	Active		
MERKUR Rasierer 33C	Material<p>Der Kopf des Hobels wird im Zinkdruckgussverfahren gefertigt, da so sehr exakte Fertigungstoleranzen und komplexe Formen möglich sind. Um für eine angenehme Gewichtsverteilung zu sorgen, verwenden wir beim Griffstück ausschließlich Messing. Das Chromfinish schützt den Rasierer vor Korrosion und unterstreicht das hochwertige Design.</p>Klingenbeschreibung<p>Ein Rasierhobel mit geschlossenem Kamm ist der Alleskönner rund um die klassische Nassrasur. Intuitiv wirst du den richtigen Anstellwinkel deines Hobels erfühlen und sofort beste Rasurergebnisse bewundern können. Der großzügige Klingenspalt ermöglicht hohen Seifendurchfluss und schützt dadurch den Rasierkopf vor der Verstopfung mit abgeschnittenen Haaren oder Schaumresten.</p>	0405YQ7UV45	9033001	31.9	12	05/04/2021 16:54:07 MEST		y	4			11				B0048FREHA						4045284011119			0	DEFAULT	Modello Amazon predefinito	Active		
Merkur Rasoio di Sicurezza - 120 gr	Material<p>Der Kopf des Hobels wird im Zinkdruckgussverfahren gefertigt, da so sehr exakte Fertigungstoleranzen und komplexe Formen möglich sind. Um für eine angenehme Gewichtsverteilung zu sorgen, verwenden wir beim Griffstück ausschließlich Messing. Die galvanische Beschichtung ergänzen wir noch mit einer edlen 24 karätigen Vergoldung.</p>Klingenbeschreibung<p>Ein Rasierhobel mit geschlossenem Kamm ist der Alleskönner rund um die klassische Nassrasur. Intuitiv wirst du den richtigen Anstellwinkel deines Hobels erfühlen und sofort beste Rasurergebnisse bewundern können. Der großzügige Klingenspalt ermöglicht hohen Seifendurchfluss und schützt dadurch den Rasierkopf vor der Verstopfung mit abgeschnittenen Haaren oder Schaumresten.</p>	0405YQ0NSK4	9034003	55.9	7	05/04/2021 14:34:27 MEST		y	4			11				B002CLJ8KS						4045284011140			0	DEFAULT	Modello Amazon predefinito	Active		
Merkur 38C Barber Pole Rasoio a manico lungo, con lama di sicurezza	Material<p>Der Kopf des Hobels wird im Zinkdruckgussverfahren gefertigt, da so sehr exakte Fertigungstoleranzen und komplexe Formen möglich sind. Um für eine angenehme Gewichtsverteilung zu sorgen, verwenden wir beim Griffstück ausschließlich Messing. Das Chromfinish schützt den Rasierer vor Korrosion und unterstreicht das hochwertige Design.</p>Klingenbeschreibung<p>Ein Rasierhobel mit geschlossenem Kamm ist der Alleskönner rund um die klassische Nassrasur. Intuitiv wirst du den richtigen Anstellwinkel deines Hobels erfühlen und sofort beste Rasurergebnisse bewundern können. Der großzügige Klingenspalt ermöglicht hohen Seifendurchfluss und schützt dadurch den Rasierkopf vor der Verstopfung mit abgeschnittenen Haaren oder Schaumresten.</p>	0405YQ7XBQ9	9038001	51.9	15	05/04/2021 16:52:37 MEST		y	4			11				B002RBGYXW						4045284012413			0	DEFAULT	Modello Amazon predefinito	Active		
Merkur Rasoio di sicurezza - 1 pezzo	Material<p>Der Kopf des Hobels wird im Zinkdruckgussverfahren gefertigt, da so sehr exakte Fertigungstoleranzen und komplexe Formen möglich sind. Um für eine angenehme Gewichtsverteilung zu sorgen, verwenden wir beim Griffstück ausschließlich Messing. Das Chromfinish schützt den Rasierer vor Korrosion und unterstreicht das hochwertige Design.</p>Klingenbeschreibung<p>Torsionshobel zeichnen sich dadurch aus, dass Kamm und Deckel entlang der Längsachse gegeneinander verdreht sind. Die Klinge ist dadurch sehr starr und erhält einen spitzeren Anstellwinkel. Mit etwas Konzentration angewendet, erreichst du außerordentliche Rasurergebnisse. Der recht große Klingenspalt des geschlossen Kopfes ermöglicht guten Seifendurchfluss und kann nur schwer verstopfen.</p>	0405YQ0LGWX	9039001	52.9	13	05/04/2021 14:34:04 MEST		y	4			11				B002CLH5MG						4045284012475			0	DEFAULT	Modello Amazon predefinito	Active		
Merkur Chrome Razor & Brush Stand (90 4002 001)		0405YQCSPJ8	904002001	52.9	1	05/04/2021 16:51:18 MEST		y	4			11				B00A7SBUOA						4045284012802			0	DEFAULT	Modello Amazon predefinito	Active		
Merkur Rasoio di sicurezza - 1 pezzo	Material<p>Der Kopf des Hobels wird im Zinkdruckgussverfahren gefertigt, da so sehr exakte Fertigungstoleranzen und komplexe Formen möglich sind. Um für eine angenehme Gewichtsverteilung zu sorgen, verwenden wir beim Griffstück ausschließlich Messing. Das Chromfinish schützt den Rasierer vor Korrosion und unterstreicht das hochwertige Design.</p>Klingenbeschreibung<p>Ein Rasierhobel mit geschlossenem Kamm ist der Alleskönner rund um die klassische Nassrasur. Intuitiv wirst du den richtigen Anstellwinkel deines Hobels erfühlen und sofort beste Rasurergebnisse bewundern können. Der großzügige Klingenspalt ermöglicht hohen Seifendurchfluss und schützt dadurch den Rasierkopf vor der Verstopfung mit abgeschnittenen Haaren oder Schaumresten.</p>	0405YQ9JSGK	9042001	26.9	6	05/04/2021 16:50:44 MEST		y	4			11				B0036XOA2M						4045284011201			0	DEFAULT	Modello Amazon predefinito	Active		
MERKUR Rasierer 500 Progress	Material<p>Der Kopf des Hobels wird im Zinkdruckgussverfahren gefertigt, da so sehr exakte Fertigungstoleranzen und komplexe Formen möglich sind. Um für eine angenehme Gewichtsverteilung zu sorgen, verwenden wir beim Griffstück ausschließlich Messing. Das Chromfinish schützt den Rasierer vor Korrosion und unterstreicht das hochwertige Design.</p>Klingenbeschreibung<p>Durch die Möglichkeit der Rotation am Griff wird der Abstand der Klinge zum Kamm justiert und die Gründlichkeit der Rasur auf die ganz persönlichen Vorlieben angepasst. Dank der Nummerierung findest du deine bevorzugte Stellung problemlos wieder. So hast du beispielsweise die Möglichkeit, lange Haare mit einem großen Klingenspalt zu bearbeiten, während die tägliche Gesichtsrasur mit einer sanften Klingeneinstellung bewerkstelligt werden kann.</p>	0405YQ3K6GR	90500001	61.9	17	05/04/2021 16:48:27 MEST		y	4			11				B002MTU0TS						4045284011225			0	DEFAULT	Modello Amazon predefinito	Active		
Merkur Progress 510 - Rasoio a manico lungo, con lama di sicurezza	Material<p>Der Kopf des Hobels wird im Zinkdruckgussverfahren gefertigt, da so sehr exakte Fertigungstoleranzen und komplexe Formen möglich sind. Um für eine angenehme Gewichtsverteilung zu sorgen, verwenden wir beim Griffstück ausschließlich Messing. Das Chromfinish schützt den Rasierer vor Korrosion und unterstreicht das hochwertige Design.</p>Klingenbeschreibung<p>Durch die Möglichkeit der Rotation am Griff wird der Abstand der Klinge zum Kamm justiert und die Gründlichkeit der Rasur auf die ganz persönlichen Vorlieben angepasst. Dank der Nummerierung findest du deine bevorzugte Stellung problemlos wieder. So hast du beispielsweise die Möglichkeit, lange Haare mit einem großen Klingenspalt zu bearbeiten, während die tägliche Gesichtsrasur mit einer sanften Klingeneinstellung bewerkstelligt werden kann.</p>	0405YQ3JKJ6	90510001	72.9	11	05/04/2021 16:47:39 MEST		y	4			11				B0047Z7RNM						4045284012574			0	DEFAULT	Modello Amazon predefinito	Active		
Rasatura Set Duo clip 4 pezzi – mattverchromt – Merkur Solingen – 2320		0405YQ7RK75	90750002	310	1	05/04/2021 16:46:22 MEST		y	4			11				B004XU6E4Y						4045284011850			0	DEFAULT	Modello Amazon predefinito	Active		
MERKUR Rasierset FUTUR 751	Beschreibung<p>Dieses wunderschöne Set kommt mit allem, was du für den Start benötigst: Neben dem MERKUR FUTUR in verchromter Ausführung inklusive Rasierklinge, erhält du ebenfalls einen Rasierpinsel bestehend aus echtem Silberspitz. Deinen Rasierschaum schlägst du im beigelegten Tiegel auf. Danach ordnest du alles übersichtlich im mitgelieferten Ständer an.</p>Lieferumfang<p>MERKUR FUTUR 90701002 glanzverchromt Glas-Rasierschaumschale (Tigel) <br> Rasierpinsel Silberspitz, Alu glanzverchromt ( 901700002 n. im Shop) <br> Ständer für Pinsel <br> Schale und MERKUR Futur glanzverchromt <br> MERKUR SUPER Klinge <br> Kurzanleitung <br> Reinigungshinweis</p>	0405YQ3FJFQ	90751001	310	2	05/04/2021 16:46:03 MEST		y	4			11				B002VS3Q7I						4045284011874			0	DEFAULT	Modello Amazon predefinito	Active		
Merkur rasoio per baffi/Sopracciglia	Material<p>Der Kopf des Hobels wird im Zinkdruckgussverfahren gefertigt, da so sehr exakte Fertigungstoleranzen und komplexe Formen möglich sind. Um für eine angenehme Gewichtsverteilung zu sorgen, verwenden wir beim Griffstück ausschließlich Messing. Das Chromfinish schützt den Rasierer vor Korrosion und unterstreicht das hochwertige Design.</p>Klingenbeschreibung<p>Ein Rasierhobel mit geschlossenem Kamm ist der Alleskönner rund um die klassische Nassrasur. Intuitiv wirst du den richtigen Anstellwinkel deines Hobels erfühlen und sofort beste Rasurergebnisse bewundern können. Der großzügige Klingenspalt ermöglicht hohen Seifendurchfluss und schützt dadurch den Rasierkopf vor der Verstopfung mit abgeschnittenen Haaren oder Schaumresten.</p>	0405YQ8M5DP	90907000	27.9	7	05/04/2021 16:45:06 MEST		y	4			11				B0043BW5OG						4045284012123			0	DEFAULT	Modello Amazon predefinito	Active		
MERKUR Rasierset 933	Material<p>Der Kopf des Hobels wird im Zinkdruckgussverfahren gefertigt, da so sehr exakte Fertigungstoleranzen und komplexe Formen möglich sind. Um für eine angenehme Gewichtsverteilung zu sorgen, verwenden wir beim Griffstück ausschließlich Messing. Das Chromfinish schützt den Rasierer vor Korrosion und unterstreicht das hochwertige Design.</p>Klingenbeschreibung<p>Ein Rasierhobel mit geschlossenem Kamm ist der Alleskönner rund um die klassische Nassrasur. Intuitiv wirst du den richtigen Anstellwinkel deines Hobels erfühlen und sofort beste Rasurergebnisse bewundern können. Der großzügige Klingenspalt ermöglicht hohen Seifendurchfluss und schützt dadurch den Rasierkopf vor der Verstopfung mit abgeschnittenen Haaren oder Schaumresten.</p>Lieferumfang<p>MERKUR 933 <br> MERKUR SUPER Klinge <br> Ledertetui</p>	0405YQ66LL5	90933000	42.9	10	05/04/2021 15:02:32 MEST		y	4			11				B008BMTYCY						4045284012185			0	DEFAULT	Modello Amazon predefinito	Active		
Rasierpinsel Acryl schwarz	Material<p>Feines Dachshaar ist etwas fester als der klassische Silberspitz, du findest aber auch das charakteristische schwarze Band inmitten der beigen Haare. Diese Pinsel stellen einen tollen Kompromiss dar, wenn du weiches Haar bevorzugst aber dennoch einen gewissen Massageeffekt beim Auftragen des Rasierschaums erreichen willst.</p>Griffmaterial<p>PMMA, auch unter dem Namen Acrylglas bekannt, ist ein thermoplastischer Kunststoff. Durch einen aufwendigen Politurvorgang erhält das Material seinen unverkennbaren Glanz und unterstreicht die hochwertige Anmutung der DOVO Rasierpinsel. Du musst das Material nicht besonders pflegen, wische Seifenreste und Schmutz einfach mit einem feuchten Tuch ab.</p>Lieferumfang<p>DOVO Rasierpinsel Feines Dachshaar <br> Faltschachtel</p>	0401YJ5HIKC	918052	75	7	01/04/2021 13:53:43 MEST		y	4			11				B004XKD672						4045284009598			0	DEFAULT	Modello Amazon predefinito	Active		
Reise-Rasierpinsel	Material<p>Dieser Rasierpinsel ist aus echtem Silberspitz Dachszupf gefertigt. Schon seit Jahrhunderten werden daraus die hochwertigsten Pinsel hergestellt. Du erkennst es am „Spiegel”, dem klar gezeichneten schwarzen Band auf silbergrauem Haar. Der Silvertip nimmt besonders viel Wasser auf und verhilft deinem Rasierschaum zu einer besonders cremigen Konsistenz.</p>Griffmaterial<p>Der Griff dieses Rasierpinsels ist aus rostfreiem Edelstahl gefertigt. Damit musst du dir keine Sorgen über Rost oder Korrosion machen. Die Masse des Werkstoffs sorgt für eine perfekte Gewichtsverteilung zwischen Griff und Naturhaar. Unsere präzisen Fertigungstoleranzen stellen sicher, dass der Pinsel auch nach Jahren noch seinen Zweck als zerlegbarer Reise-Rasierpinsel erfüllt.</p>	0405YQ7R3C6	918096	99	2	05/04/2021 16:42:11 MEST		y	4			11				B0019LMCN2						4045284009604			0	DEFAULT	Modello Amazon predefinito	Active		
Rasierpinsel Olivenholz	Material<p>Reines Dachshaar ist fester als feines Dachshaar oder der Silberspitz. Die braun- beigen Haare nehmen zur Spitze hin einen etwas dunkleren Farbton an. Diese Haarqualität sichert den größten Massageeffekt und entspannt die Haut beim Auftragen des Rasierschaums. Sie schlagen einen sämigen Schaum auf und bereiten dich so perfekt auf die Nassrasur vor.</p>Griffmaterial<p>Olivenholz ist ein einzigartiger Werkstoff der Natur. Es ist härter als heimisches Eichen- oder Buchenholz und zeigt dabei eine hohe Widerstandsfähigkeit vor Schimmelbefall. Selbst unbehandelte Olive zeichnet sich schon durch eine überdurchschnittliche Resistenz gegenüber Wasser aus, was es natürlich zum perfekten Material für Rasiermesser, Rasierpinsel und Shavetten macht.</p>	0401YJ7B8IE	918106	69	4	01/04/2021 13:53:43 MEST		y	4			11				B00CSWGNAY						4045284010136			0	DEFAULT	Modello Amazon predefinito	Active		
Rasierpinsel Ebenholz fibre ®	Material<p>Dieser aus einer Kunstfaser hergestellte Rasierpinsel ist in der Handhabung kaum vom echten Silberspitz zu unterscheiden. Du kannst einen besonders cremigen Schaum aufschlagen und diesen ausgesprochen sanft auf deine Haut auftragen. Genau wie einen Naturhaarpinsel wäschst du ihn nach der Rasur einfach aus und lässt ihn trocknen. Auch für Veganer geeignet.</p>Griffmaterial<p>Ebenholz zählt zu den wertvollsten Hölzern der Erde. Es ist ausgesprochen hart und schwer. Daher eignet es sich vortrefflich zur Herstellung eines hochwertigen Griffes. Seine Struktur ermöglicht es dem Holz, auch in feuchter Umgebung seine Form zu halten und nicht aufzuquellen. Mehrere Schleifdurchgänge sind nötig, um die seidenweiche Oberfläche zu erschaffen.</p>	0405YQ9BB78	918218	73	3	05/04/2021 16:41:58 MEST		y	4			11				B07SL5FDXL						4045284010396			0	DEFAULT	Modello Amazon predefinito	Active		
Solingen	Material<p>Dieses Rasiermesser besteht aus Kohlenstoffstahl mit der Werkstoffbezeichnung 1.2210, besser bekannt als Silberstahl. Um eine Härte von circa 61 HRC zu erreichen, wird das Material auf über 1000 Grad erhitzt und anschließend sofort mit einem Spezialöl abgeschreckt. Das darauf folgende Anlassen bei etwa 200 Grad gibt der Klinge Elastizität und Zähigkeit. Die Ornamente entstehen durch eine Beschichtung mit 24 karätigem Gold.</p>Griffmaterial<p>Egal ob als Möbelintarsie oder Schmuck - Perlmutt wird seit Jahrhunderten zur luxuriösen Veredlung hochwertiger Erzeugnisse verwendet. Aus ethischen Gründen arbeiten wir ausnahmslos mit einem Perlmutt-Imitat aus Acrylglas. Durch ausgewählte Fertigungsprozesse ist es uns möglich, das irisierende Farbspiel von echtem Perlmutt zu imitieren und gleichzeitig mit den langlebigen Eigenschaften von Acryl zu kombinieren.</p>Schliff<p>Beim Hohlschliff wird das Rasiermesser vom Rücken zur Schneide hin konkav ausgeschliffen. Diese Bauform verbindet große Flexibilität mit hoher Verwindungssteifigkeit in Längsform. Die Klingendynamik sorgt für eine sanfte Rasur begleitet von einem sehr charakteristischen Klang, der durch das Schwingen des Rasiermessers beim Haarabschnitt ausgelöst wird.</p>Klingenbeschreibung<p>Der Rundkopf ist die klassische Form eines Rasiermessers und wird den meisten Rasiersituation gerecht. Diese Klingenausprägung ist seit Jahrhunderten sehr beliebt, da die bauchige Form sehr sicher im Bereich der Ohren, Nase und Grübchen eingesetzt werden kann. Auch im Falle eines Falles schützt dich der runde Kopf vor Verletzungen.</p>Klingenbreite<p>Rasiermesser in der Größe 5/8 Zoll sind echte Allrounder und können jede Aufgabe rund um die klassische Nassrasur mit Bravour bestehen. Die Klinge ist relativ schwer und kann deshalb ohne großen Druck sanft über deine Haut gleiten. Gleichzeitig ist sie noch wendig genug, um auch technisch anspruchsvollere Passagen rund um Nase, Ohren und Kinn agil bewerkstelligen zu können.</p>	0324YZFX4MF	985810	159	4	24/03/2021 12:01:46 MET		y	4			11				B000Q85OJS						4045284007365			0	DEFAULT	Modello Amazon predefinito	Active		
1516-580: Dovo of Solingen - Rasoio a mano libera, 1,5 cm, con manico imitazione tartaruga		0331YGF8S84	123	88.35	0	31/03/2021 13:05:49 MEST		y	1			11				B002A8OR5O						B002A8OR5O			0	DEFAULT	Modello Amazon predefinito	Inactive		
DOVO rasoio a mano libera 100 Best Quality - Rasoio dritto in acciaio al carbonio - 5/8 di pollice - testa rotonda - molatura completa - DOVO Solingen rasoio barbiere		0331YGIRSZG	124	96	0	31/03/2021 13:06:27 MEST		y	1			11				B005HO3B5U						B005HO3B5U			0	DEFAULT	Modello Amazon predefinito	Inactive		
DOVO Abziehriemen 152	Leder<p>Für unsere Riemen verwenden wir ausschließlich vegetabil gegerbtes Rindleder. Diese auch unter dem Namen „Altgerben” bekannte Technik bereitet das Rindleder optimal auf die Nutzung als Streichriemen vor. Das Besondere an diesem Leder ist, dass es keine Vernarbungen oder Unebenheiten aufweist und daher mit seiner weichen Oberfläche perfekt zum Abziehen von Rasiermessern geeignet ist.</p>	0405YQ3XFXH	15240001	49.9	0	05/04/2021 17:25:59 MEST		y	4			11				B002VRXRGO						4045284009178			0	DEFAULT	Modello Amazon predefinito	Inactive		
